,Ticker,Company Name,Industry,kpi_name,kpi_category,kpi_unit,kpi output type,kpi_description,kpi_tags,kpi source,kpi calc type,kpi formula,var_b_type,var_a_name,var_b_type,var_b_name
424,KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - Other sales and revenues,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  other_sales_,  revenues, kmx, carmax, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
425,KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - Used vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  used_vehicle_sales, kmx, carmax, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
426,KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - Wholesale vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  wholesale_vehicle_sales, kmx, carmax, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
427,KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total new vehicle unit sales,Segment Vehicle Unit Sales,vehicles,$,Currency value of Segment Total New Vehicle Sales,"segment_vehicle,  unit_sales,  total_sales,  new_vehicles, kmx, carmax, automotive retailers",EventVester,,A,A,Segment Total New Vehicle Sales,, 
428,KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total used vehicle unit sales,Segment Vehicle Unit Sales,units,#,Number of Segment Total Vehicle Sales,"segment_vehicle,  unit_sales,  total_sales,  used_vehicles, kmx, carmax, automotive retailers",EventVester,,A,A,Segment Total Vehicle Sales,, 
429,KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total used vehicle unit sales,Segment Vehicle Unit Sales,vehicles,$,Currency value of Segment Total Vehicle Sales,"segment_vehicle,  unit_sales,  total_sales,  used_vehicles, kmx, carmax, automotive retailers",EventVester,,A,A,Segment Total Vehicle Sales,, 
430,KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total wholesale vehicle unit sales,Segment Vehicle Unit Sales,units,#,Number of Segment Total Vehicle Sales,"segment_vehicle,  unit_sales,  total_wholesale_vehicle,  unit_sales, kmx, carmax, automotive retailers",EventVester,,A,A,Segment Total Vehicle Sales,, 
431,KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total wholesale vehicle unit sales,Segment Vehicle Unit Sales,vehicles,$,Currency value of Segment Total Vehicle Sales,"segment_vehicle,  unit_sales,  total_wholesale_vehicle,  unit_sales, kmx, carmax, automotive retailers",EventVester,,A-B,A,Segment Total Vehicle Sales,B, Segment Total Vehicle Sales previous period
432,KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Used vehicle revenues,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales Revenue,"vehicle,  sales_changes,  used_vehicle,  revenues, kmx, carmax, automotive retailers",EventVester,,(A-B)/A,A,Vehicle Sales Revenue,B, Sales previous period
433,KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Used vehicle units,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales,"vehicle,  sales_changes,  used_vehicles, kmx, carmax, automotive retailers",EventVester,,(A-B)/A,A,Vehicle Sales,B, Sales previous period
434,KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Wholesale vehicle revenues,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales Revenue,"vehicle,  sales_changes,  wholesale_vehicle,  revenues, kmx, carmax, automotive retailers",EventVester,,(A-B)/A,A,Vehicle Sales Revenue,B, Sales previous period
435,KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Wholesale vehicle units,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales,"vehicle,  sales_changes,  wholesale_vehicle_units, kmx, carmax, automotive retailers",EventVester,,(A-B)/A,A,Vehicle Sales,B, Sales previous period
436,LAD,"Lithia Motors, Inc.",Automotive Retailers,Average gross profit per unit - Finance and insurance gross profit per unit,Average gross profit per unit,$/Unit,$,Currency value of Average Gross Profit per Unit,"gross_profit,  finance,  insurance_,  gross_profit, lad, lithia motors, automotive retailers",EventVester,,A/B,A,Gross Profit per Unit New Vehicle Sales sold,B, Units Sold
437,LAD,"Lithia Motors, Inc.",Automotive Retailers,Average gross profit per unit - New vehicle retail gross profit per unit,Average gross profit per unit,$/Unit,$,Currency value of Average Gross Profit per Unit New Vehicle,"gross_profit,  new_vehicle,  retail_,  gross_profit, lad, lithia motors, automotive retailers",EventVester,,A/B,A,Gross Profit per Unit New Vehicle Sales sold,B, Units Sold
438,LAD,"Lithia Motors, Inc.",Automotive Retailers,Average gross profit per unit - Total vehicle gross profit per unit,Average gross profit per unit,$/Unit,$,Currency value of Average Total Gross Profit per Unit Vehicle,"gross_profit,  total_vehicle_,  gross_profit, lad, lithia motors, automotive retailers",EventVester,,A/B,A,Gross Profit per Unit New Vehicle Sales sold,B, Units Sold
439,LAD,"Lithia Motors, Inc.",Automotive Retailers,Average gross profit per unit - Used vehicle retail gross profit per unit,Average gross profit per unit,$/Unit,$,Currency value of Average Gross Profit per Unit Vehicle,"gross_profit,  used_vehicle_retail_,  gross_profit, lad, lithia motors, automotive retailers",EventVester,,A/B,A,Gross Profit per Unit New Vehicle Sales sold,B, Units Sold
440,LAD,"Lithia Motors, Inc.",Automotive Retailers,Driveway Shop units,Driveway Shop units,units,$,Currency value of Shop Units,"driveway_shop_units, lad, lithia motors, automotive retailers",EventVester,,A,A,Shop Units,, 
441,LAD,"Lithia Motors, Inc.",Automotive Retailers,E-commerce platform Unit Sales,E-commerce platform Unit Sales,units,$,Currency value of Sales,"unit_sales,  e_commerce_platform,  unit_sales, lad, lithia motors, automotive retailers",EventVester,,A,A,Sales,, 
442,LAD,"Lithia Motors, Inc.",Automotive Retailers,Retail units sold - New vehicle retail unit sales,Retail units sold,vehicles,$,Currency value of New Vehicle Sales sold,"new_vehicle,  retail,  unit_sales, lad, lithia motors, automotive retailers",EventVester,,A,A,New Vehicle Sales sold,, 
443,LAD,"Lithia Motors, Inc.",Automotive Retailers,Retail units sold - Used vehicle retail unit sales,Retail units sold,vehicles,$,Currency value of Vehicle Sales sold,"used_vehicle_retail,  unit_sales, lad, lithia motors, automotive retailers",EventVester,,A,A,Vehicle Sales sold,, 
444,LAD,"Lithia Motors, Inc.",Automotive Retailers,Segment Revenue - Finance and insurance revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  finance,  insurance,  revenue, lad, lithia motors, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
445,LAD,"Lithia Motors, Inc.",Automotive Retailers,Segment Revenue - Fleet and other revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  fleet,  revenue, lad, lithia motors, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
446,LAD,"Lithia Motors, Inc.",Automotive Retailers,Segment Revenue - New vehicle retail revenue,Segment Revenue,$,$,Currency value of Segment New Vehicle Revenue,"segment,  revenue,  new_vehicle,  retail,  revenue, lad, lithia motors, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment New Vehicle Revenue,n,Number of Segments
447,LAD,"Lithia Motors, Inc.",Automotive Retailers,"Segment Revenue - Service, body and parts revenue",Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  service,  body,  parts,  revenue, lad, lithia motors, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
448,LAD,"Lithia Motors, Inc.",Automotive Retailers,Segment Revenue - Used vehicle retail revenue,Segment Revenue,$,$,Currency value of Segment Vehicle Revenue,"segment,  revenue,  used_vehicle_retail,  revenue, lad, lithia motors, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Revenue,n,Number of Segments
449,LAD,"Lithia Motors, Inc.",Automotive Retailers,Segment Revenue - Used vehicle wholesale revenue,Segment Revenue,$,$,Currency value of Segment Vehicle Revenue,"segment,  revenue,  used_vehicle_wholesale,  revenue, lad, lithia motors, automotive retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Revenue,n,Number of Segments
450,LAD,"Lithia Motors, Inc.",Automotive Retailers,Unit Sales - New vehicle retail unit sales,Unit Sales,vehicles,$,Currency value of New Vehicle Sales,"unit_sales,  new_vehicle,  retail,  unit_sales, lad, lithia motors, automotive retailers",EventVester,,A,A,New Vehicle Sales,, 
451,LAD,"Lithia Motors, Inc.",Automotive Retailers,Unit Sales - Used vehicle retail unit sales,Unit Sales,vehicles,$,Currency value of Vehicle Sales,"unit_sales,  used_vehicle_retail,  unit_sales, lad, lithia motors, automotive retailers",EventVester,,A,A,Vehicle Sales,, 
452,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,comparable store sales,comparable store sales,% decrease yoy,%,Percentage of Store Sales,"comparable_,  storesales,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Stores Sales,B, Sales previous period
453,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,comparable store sales,comparable store sales,% increase,%,Percentage of Store Sales,"comparable_,  storesales,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Stores Sales,B, Sales previous period
454,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,comparable store sales ,comparable store sales ,% increase yoy,%,Percentage of Store Sales,"comparable_,  storesales,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Stores Sales,B, Sales previous period
455,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Revenue by product group - Brakes,Revenue by product group,$,$,Currency value of Revenue,"revenue,  product_group,  brakes, mnro, monro muffler brake , automotive retailers",EventVester,,A,A,Revenue,, 
456,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Revenue by product group - Exhaust,Revenue by product group,$,$,Currency value of Revenue,"revenue,  product_group,  exhaust, mnro, monro muffler brake , automotive retailers",EventVester,,A,A,Revenue,, 
457,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Revenue by product group - Maintenance,Revenue by product group,$,$,Currency value of Revenue,"revenue,  product_group,  maintenance, mnro, monro muffler brake , automotive retailers",EventVester,,A,A,Revenue,, 
458,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Revenue by product group - Other,Revenue by product group,$,$,Currency value of Revenue,"revenue,  product_group,  other, mnro, monro muffler brake , automotive retailers",EventVester,,A,A,Revenue,, 
459,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Revenue by product group - Steering,Revenue by product group,$,$,Currency value of Revenue,"revenue,  product_group,  steering, mnro, monro muffler brake , automotive retailers",EventVester,,A,A,Revenue,, 
460,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Revenue by product group - Tires,Revenue by product group,$,$,Currency value of Revenue,"revenue,  product_group,  tires, mnro, monro muffler brake , automotive retailers",EventVester,,A,A,Revenue,, 
461,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - alignments - Comparable Store Sales,Segment - comparable store sales,% decrease,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  alignments,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
462,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - alignments - Comparable Store Sales,Segment - comparable store sales,% decrease yoy,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  alignments,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
463,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - alignments - Comparable Store Sales,Segment - comparable store sales,% increase,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  alignments,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
464,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - brakes - comparable store sales,Segment - comparable store sales,% decrease,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  brakes,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
465,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - brakes - comparable store sales,Segment - comparable store sales,% decrease yoy,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  brakes,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
466,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - brakes - comparable store sales,Segment - comparable store sales,% increase,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  brakes,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
467,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - exhaust -comparable store sales,Segment - comparable store sales,% increase,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  exhaust,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
468,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - Exhaust-comparable store sales,Segment - comparable store sales,% decrease,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  exhaust_comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
469,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - Exhaust-comparable store sales,Segment - comparable store sales,% decrease yoy,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  exhaust_comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
470,MNRO,MONRO MUFFLER BRAKE INC,Automotive Retailers,Segment - comparable store sales - front end/shocks - comparable store sales,Segment - comparable store sales,% decrease,%,Percentage of Segment Store Sales,"segment,  comparable_,  storesales,  front_end,  shocks,  comparable_,  storesales, mnro, monro muffler brake , automotive retailers",EventVester,,(A-B)/A,A,Segment Stores Sales,B, Sales previous period
