Ticker,Company Name,Industry,KPI Category,KPI Name,KPI Units
TCS,"THE CONTAINER STORE GROUP, INC.",Specialty Stores and Retailers,Net Sales,Elfa third-party,$M
TCS,"THE CONTAINER STORE GROUP, INC.",Specialty Stores and Retailers,Net Sales,TCS,$M
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Average inventory per store,Average inventory per store,$M
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Average transaction value,Average transaction value,$
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Inventory turns,Inventory turns,-
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,New Petsense stores,New Petsense stores,Units
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,New Tractor Supply stores,New Tractor Supply stores,Units
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,No. Of Stores,Petsense,units 
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,No. Of Stores,Tractor Supply,units 
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Revenue by Product,Agriculture,%
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Revenue by Product,Clothing and Footwear,%
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Revenue by Product,"Hardware, Tools and Truck",%
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Revenue by Product,Livestock and Pet,%
TSCO,TRACTOR SUPPLY COMPANY,Specialty Stores and Retailers,Revenue by Product,"Seasonal, Gift and Toy Products",%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Gross square feet,total gross square feet at the end of the quater,number
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales,E-commerce Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales,Net sales percentage,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales,Salon sales Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales by primary category,Cosmetics Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales by primary category,Haircare Products & Styling Tools Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales by primary category,Other Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales by primary category,Salon Services Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Net Sales by primary category,"Skincare, Bath & Fragrance Percentage of net sales",% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,"Bath, and fragrance",%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,Cosmetics,%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,Haircare products and styling tools,%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,"Other (nail products, accessories, and other)",%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,Services,%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,Skincare,%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Percentage of net sales by primary category,"Skincare, bath, and fragrance",%
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Remodel and relocation projects,Remodel and relocation projects,Number
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Revenue by Distribution Channel,E-commerce,$M
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Revenue by Distribution Channel,Other,$M
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Revenue by Distribution Channel,Retail stores,$M
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Revenue by Distribution Channel,Salon services,$M
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Segment Revenue,E-commerce ,$M
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Segment Revenue,E-commerce Percentage of net sales,% Increase
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Segment Revenue,Retail stores and salon Percentage of net sales,% Increase
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Segment Revenue,Retail stores and salon Percentage of net sales,% of Net Sales
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Segment Revenue,Salon ,$M
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Store Expansion,Number of stores closed during the quarter,Units
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Store Expansion,Number of stores opened during the quarter,Units
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Store Expansion,Total stores open at beginning of the quarter,Units
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Stores,"New stores, net",Number
ULTA,"ULTA BEAUTY, INC.",Specialty Stores and Retailers,Total Revenue,Net sales revenue,$M
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Comparable sales ,comparable sales ,% Increase YOY
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Grooming & Nutrition Perk Members,Grooming & Nutrition Perk Members,Mmembers
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Net New Customers,Net New Customers,Mcustomers
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Revenue by Product,Consumables,$M
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Revenue by Product ,Dog and cat food,$M
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Revenue by Product ,Services and other,$M
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Revenue by Product ,Supplies and companion animals,$M
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Total Active Customers,Total Active Customers,Mcustomers
WOOF,Petco Health and Wellness Co Inc,Specialty Stores and Retailers,Vital Care Subscription,Vital Care Subscription,Msubscription
